 ID,STORE_ID,STOTE_TYPE,LOCATION_TYPE,HOLIDAY,DISCOUNT,DISCOUNT2,ORDER1,SALES
T1000489,63,S1,L1,R2,0,Yes,75,60825
T1000490,344,S1,L5,R1,0,Yes,73,44757
T1000491,252,S3,L2,R1,0,Yes,66,57249
T1000492,260,S1,L1,R4,0,Yes,50,40335
T1000493,129,S3,L1,R1,0,Yes,69,50313
T1000494,337,S4,L2,R1,0,Yes,189,132699
T1000495,223,S2,L5,R2,0,Yes,63,44904
T1000496,87,S4,L2,R3,0,Yes,100,88134
T1000497,130,S1,L1,R3,0,Yes,62,48348
T1000498,229,S1,L1,R2,0,Yes,69,53259
T1000499,336,S4,L2,R1,0,Yes,107,73239
T1000500,35,S1,L1,R2,0,Yes,68,48540
T1000501,131,S4,L2,R1,0,Yes,123,80643
T1000502,360,S2,L1,R1,0,Yes,45,38460
T1000503,117,S1,L1,R3,0,Yes,55,47808
T1000504,279,S2,L3,R2,0,Yes,50,40587
T1000505,126,S4,L2,R2,0,Yes,135,103380
T1000506,49,S4,L1,R2,0,Yes,103,72243
T1000507,88,S2,L5,R2,0,Yes,37,29721
T1000508,90,S1,L1,R3,0,Yes,69,54090
T1000509,259,S4,L1,R1,0,Yes,79,53925
T1000510,21,S3,L2,R4,0,Yes,77,64725
T1000511,276,S1,L1,R2,0,Yes,60,44544
T1000512,3,S4,L2,R1,0,Yes,87,58929
T1000513,121,S1,L1,R4,0,Yes,68,58521
T1000514,226,S2,L5,R4,0,Yes,41,30552
T1000515,120,S3,L2,R2,0,Yes,81,74787
T1000516,54,S1,L2,R3,0,Yes,59,57087
T1000517,89,S1,L4,R1,0,Yes,53,36423
T1000518,122,S1,L1,R2,0,Yes,55,48357
T1000519,227,S4,L2,R1,0,Yes,79,63579
T1000520,277,S1,L3,R1,0,Yes,62,44682
T1000521,132,S1,L1,R3,0,Yes,69,57336
T1000522,341,S1,L1,R2,0,Yes,70,50754
T1000523,123,S4,L2,R3,0,Yes,73,63123
T1000524,33,S4,L2,R4,0,Yes,85,67938
T1000525,124,S3,L2,R3,0,Yes,87,74028
T1000526,343,S1,L1,R2,0,Yes,63,58137
T1000527,225,S1,L1,R1,0,Yes,62,49170
T1000528,340,S4,L2,R3,0,Yes,92,69618
T1000529,34,S1,L3,R1,0,Yes,57,38424
T1000530,238,S1,L1,R2,0,Yes,48,42357
T1000531,125,S4,L2,R1,0,Yes,89,65820
T1000532,253,S4,L2,R1,0,Yes,91,64809
T1000533,119,S1,L1,R3,0,Yes,69,54291
T1000534,339,S4,L2,R1,0,Yes,98,68628
T1000535,254,S4,L1,R1,0,Yes,86,67347
T1000536,218,S1,L3,R2,0,Yes,65,49689
T1000537,335,S1,L1,R3,0,Yes,60,45303
T1000538,133,S1,L1,R4,0,Yes,65,48987
T1000539,255,S3,L2,R4,0,Yes,80,70098
T1000540,139,S4,L2,R2,0,Yes,126,97332
T1000541,261,S4,L2,R1,0,Yes,70,51510
T1000542,8,S4,L2,R2,0,Yes,118,88677
T1000543,114,S3,L1,R4,0,Yes,72,57423
T1000544,330,S4,L2,R1,0,Yes,87,65868
T1000545,13,S3,L3,R1,0,Yes,68,42825
T1000546,140,S4,L1,R1,0,Yes,93,81519
T1000547,4,S1,L1,R2,0,Yes,61,43194
T1000548,24,S1,L1,R2,0,Yes,54,40281
T1000549,141,S1,L1,R2,0,Yes,59,49737
T1000550,48,S1,L1,R2,0,Yes,62,52458
T1000551,9,S1,L1,R1,0,Yes,53,45108
T1000552,281,S1,L4,R1,0,Yes,67,45252
T1000553,32,S1,L1,R2,0,Yes,56,47709
T1000554,329,S4,L2,R3,0,Yes,91,82254
T1000555,142,S2,L1,R3,0,Yes,46,39363
T1000556,347,S1,L1,R1,0,Yes,58,47670
T1000557,36,S1,L3,R4,0,Yes,63,46290
T1000558,143,S3,L2,R3,0,Yes,71,66849
T1000559,328,S1,L3,R1,0,Yes,50,38283
T1000560,274,S4,L2,R4,0,Yes,90,77034
T1000561,250,S2,L3,R4,0,Yes,43,37227
T1000562,144,S1,L3,R3,0,Yes,62,47364
T1000563,169,S1,L2,R4,0,Yes,74,65292
T1000564,269,S1,L4,R1,0,Yes,64,44574
T1000565,138,S1,L1,R1,0,Yes,54,42081
T1000566,219,S4,L2,R1,0,Yes,130,82092
T1000567,331,S1,L1,R4,0,Yes,50,42018
T1000568,116,S2,L3,R3,0,Yes,43,36693
T1000569,222,S4,L2,R2,0,Yes,96,69225
T1000570,275,S4,L1,R1,0,Yes,90,67614
T1000571,345,S1,L1,R3,0,Yes,54,50628
T1000572,334,S3,L2,R2,0,Yes,76,65151
T1000573,20,S1,L1,R1,0,Yes,45,42285
T1000574,86,S1,L1,R4,0,Yes,61,46923
T1000575,364,S2,L3,R2,0,Yes,46,37257
T1000576,134,S1,L4,R1,0,Yes,49,36723
T1000577,221,S1,L1,R2,0,Yes,71,55503
T1000578,135,S1,L1,R4,0,Yes,53,48504
T1000579,280,S4,L2,R2,0,Yes,93,68502
T1000580,56,S2,L5,R3,0,Yes,46,33648
T1000581,333,S1,L1,R3,0,Yes,57,48630
T1000582,91,S3,L1,R1,0,Yes,65,49311
T1000583,136,S2,L5,R4,0,Yes,39,32145
T1000584,251,S2,L3,R1,0,Yes,51,42303
T1000585,332,S2,L5,R1,0,Yes,40,28170
T1000586,28,S3,L2,R3,0,Yes,76,64782
T1000587,230,S2,L4,R4,0,Yes,43,38259
T1000588,220,S2,L4,R3,0,Yes,44,35478
T1000589,64,S3,L1,R2,0,Yes,75,55050
T1000590,85,S4,L2,R1,0,Yes,103,73335
T1000591,137,S4,L1,R1,0,Yes,77,53442
T1000592,346,S4,L1,R1,0,Yes,116,81978
T1000593,268,S1,L2,R1,0,Yes,67,60048
T1000594,115,S4,L2,R1,0,Yes,116,81132
T1000595,312,S4,L2,R1,0,Yes,167,113439
T1000596,80,S1,L1,R1,0,Yes,57,43281
T1000597,264,S3,L1,R3,0,Yes,73,60060
T1000598,190,S3,L3,R1,0,Yes,82,53073
T1000599,2,S3,L1,R3,0,Yes,82,62976
T1000600,266,S1,L1,R4,0,Yes,56,43857
T1000601,306,S1,L3,R2,0,Yes,48,37644
T1000602,271,S1,L3,R2,0,Yes,60,44682
T1000603,234,S2,L4,R2,0,Yes,41,36222
T1000604,178,S3,L2,R3,0,Yes,74,60225
T1000605,299,S1,L1,R3,0,Yes,60,53754
T1000606,365,S2,L1,R2,0,Yes,43,35328
T1000607,30,S1,L2,R2,0,Yes,66,53952
T1000608,1,S1,L3,R1,0,Yes,60,42369
T1000609,244,S2,L5,R4,0,Yes,47,34995
T1000610,179,S1,L1,R2,0,Yes,73,59430
T1000611,354,S4,L2,R1,0,Yes,132,103425
T1000612,204,S4,L1,R3,0,Yes,80,56817
T1000613,200,S2,L1,R2,0,Yes,44,44907
T1000614,236,S1,L1,R3,0,Yes,65,51792
T1000615,205,S1,L1,R2,0,Yes,65,48774
T1000616,199,S1,L1,R4,0,Yes,49,41250
T1000617,70,S1,L1,R3,0,Yes,76,57696
T1000618,177,S2,L1,R4,0,Yes,53,49464
T1000619,193,S2,L3,R4,0,Yes,39,33630
T1000620,60,S1,L5,R2,0,Yes,46,33513
T1000621,206,S1,L1,R1,0,Yes,56,47220
T1000622,270,S1,L1,R2,0,Yes,52,43407
T1000623,192,S1,L1,R3,0,Yes,65,58152
T1000624,175,S4,L2,R1,0,Yes,181,121248
T1000625,293,S2,L4,R2,0,Yes,39,32319
T1000626,176,S4,L2,R3,0,Yes,102,83682
T1000627,305,S4,L1,R1,0,Yes,79,53343
T1000628,52,S1,L1,R3,0,Yes,60,49728
T1000629,102,S4,L2,R1,0,Yes,88,66414
T1000630,307,S1,L5,R2,0,Yes,45,30831
T1000631,290,S1,L1,R3,0,Yes,61,49134
T1000632,298,S4,L1,R1,0,Yes,122,71724
T1000633,97,S4,L1,R1,0,Yes,90,62895
T1000634,42,S1,L4,R3,0,Yes,46,33057
T1000635,302,S1,L4,R2,0,Yes,57,39420
T1000636,75,S3,L2,R3,0,Yes,74,64374
T1000637,96,S3,L1,R3,0,Yes,74,56208
T1000638,265,S2,L4,R2,0,Yes,48,36888
T1000639,189,S2,L3,R3,0,Yes,39,34965
T1000640,6,S4,L1,R1,0,Yes,85,58761
T1000641,72,S1,L2,R3,0,Yes,64,58398
T1000642,183,S1,L3,R1,0,Yes,67,46419
T1000643,100,S1,L1,R2,0,Yes,55,44079
T1000644,99,S1,L1,R3,0,Yes,71,52479
T1000645,11,S4,L2,R1,0,Yes,106,76566
T1000646,187,S1,L1,R1,0,Yes,63,51198
T1000647,235,S1,L1,R3,0,Yes,51,45030
T1000648,201,S4,L1,R1,0,Yes,90,58200
T1000649,105,S4,L2,R1,0,Yes,76,57075
T1000650,355,S2,L4,R2,0,Yes,41,35955
T1000651,202,S4,L2,R2,0,Yes,73,56607
T1000652,292,S1,L1,R1,0,Yes,55,46584
T1000653,301,S1,L3,R2,0,Yes,63,46383
T1000654,186,S2,L5,R2,0,Yes,35,28869
T1000655,73,S3,L2,R4,0,Yes,62,55473
T1000656,46,S2,L1,R2,0,Yes,54,49251
T1000657,184,S1,L2,R2,0,Yes,60,53283
T1000658,257,S1,L3,R1,0,Yes,56,39930
T1000659,303,S4,L2,R1,0,Yes,115,76371
T1000660,256,S1,L2,R4,0,Yes,65,61806
T1000661,43,S1,L1,R2,0,Yes,53,43806
T1000662,25,S1,L3,R1,0,Yes,59,43398
T1000663,291,S1,L3,R1,0,Yes,53,34263
T1000664,7,S3,L1,R3,0,Yes,71,52926
T1000665,180,S1,L3,R2,0,Yes,49,40185
T1000666,356,S3,L3,R1,0,Yes,67,44121
T1000667,98,S2,L5,R2,0,Yes,32,26931
T1000668,74,S3,L1,R2,0,Yes,65,48933
T1000669,181,S3,L1,R3,0,Yes,88,59244
T1000670,101,S1,L4,R3,0,Yes,57,41661
T1000671,16,S1,L3,R1,0,Yes,66,45435
T1000672,44,S1,L3,R2,0,Yes,71,50169
T1000673,95,S3,L1,R1,0,Yes,88,58962
T1000674,182,S3,L1,R1,0,Yes,59,39555
T1000675,267,S4,L2,R1,0,Yes,66,53592
T1000676,203,S2,L4,R2,0,Yes,52,46266
T1000677,69,S1,L1,R4,0,Yes,54,41895
T1000678,188,S3,L2,R1,0,Yes,75,70023
T1000679,26,S1,L1,R3,0,Yes,73,60996
T1000680,304,S1,L1,R4,0,Yes,61,46599
T1000681,300,S2,L5,R2,0,Yes,64,44541
T1000682,10,S4,L2,R3,0,Yes,88,74220
T1000683,191,S3,L1,R1,0,Yes,75,53325
T1000684,185,S1,L1,R3,0,Yes,57,49284
T1000685,309,S1,L5,R1,0,Yes,72,42945
T1000686,295,S1,L1,R1,0,Yes,55,47955
T1000687,243,S4,L2,R2,0,Yes,82,69363
T1000688,361,S1,L3,R1,0,Yes,57,43122
T1000689,289,S2,L5,R2,0,Yes,34,26580
T1000690,170,S1,L1,R2,0,Yes,65,57738
T1000691,362,S1,L3,R3,0,Yes,57,41466
T1000692,198,S4,L2,R3,0,Yes,112,89211
T1000693,172,S1,L1,R1,0,Yes,76,57768
T1000694,14,S3,L2,R4,0,Yes,72,67188
T1000695,51,S1,L1,R2,0,Yes,58,44841
T1000696,29,S1,L4,R2,0,Yes,54,39687
T1000697,294,S4,L2,R2,0,Yes,111,78030
T1000698,353,S1,L3,R3,0,Yes,49,38076
T1000699,68,S1,L2,R4,0,Yes,63,57465
T1000700,296,S1,L1,R1,0,Yes,69,55260
T1000701,195,S4,L1,R1,0,Yes,111,72624
T1000702,41,S1,L1,R2,0,Yes,66,52809
T1000703,363,S1,L1,R2,0,Yes,71,56061
T1000704,77,S2,L5,R3,0,Yes,37,30453
T1000705,23,S1,L1,R4,0,Yes,59,52605
T1000706,104,S1,L1,R2,0,Yes,59,44322
T1000707,171,S4,L2,R3,0,Yes,88,69069
T1000708,17,S1,L1,R2,0,Yes,76,53643
T1000709,308,S4,L2,R3,0,Yes,90,68994
T1000710,45,S3,L1,R1,0,Yes,72,52458
T1000711,47,S4,L2,R2,0,Yes,96,64728
T1000712,59,S1,L3,R1,0,Yes,50,35871
T1000713,311,S4,L2,R2,0,Yes,106,76956
T1000714,310,S2,L5,R1,0,Yes,38,25509
T1000715,241,S1,L1,R4,0,Yes,70,62829
T1000716,71,S2,L5,R1,0,Yes,36,29052
T1000717,173,S4,L2,R1,0,Yes,120,93234
T1000718,15,S4,L2,R1,0,Yes,115,85845
T1000719,196,S1,L1,R3,0,Yes,58,56484
T1000720,76,S2,L3,R3,0,Yes,50,44826
T1000721,194,S1,L1,R2,0,Yes,62,48591
T1000722,233,S1,L3,R3,0,Yes,60,46119
T1000723,297,S2,L3,R4,0,Yes,44,35448
T1000724,58,S1,L1,R1,0,Yes,60,50199
T1000725,94,S4,L2,R2,0,Yes,85,66516
T1000726,245,S4,L1,R2,0,Yes,86,62565
T1000727,357,S4,L1,R1,0,Yes,106,72759
T1000728,174,S1,L1,R4,0,Yes,60,48480
T1000729,103,S1,L3,R3,0,Yes,65,46992
T1000730,207,S1,L1,R3,0,Yes,47,41565
T1000731,333,S1,L1,R3,0,Yes,50,45108
T1000732,188,S3,L2,R1,0,Yes,79,73587
T1000733,185,S1,L1,R3,0,Yes,56,47418
T1000734,254,S4,L1,R1,0,Yes,77,59709
T1000735,122,S1,L1,R2,0,Yes,57,51363
T1000736,139,S4,L2,R2,0,Yes,111,84525
T1000737,21,S3,L2,R4,0,Yes,72,59937
T1000738,71,S2,L5,R1,0,Yes,33,25344
T1000739,251,S2,L3,R1,0,Yes,43,36363
T1000740,277,S1,L3,R1,0,Yes,54,36834
T1000741,341,S1,L1,R2,0,Yes,66,50583
T1000742,280,S4,L2,R2,0,Yes,103,71508
T1000743,242,S4,L1,R1,0,Yes,71,47238
T1000744,138,S1,L1,R1,0,Yes,53,38838
T1000745,135,S1,L1,R4,0,Yes,56,50859
T1000746,300,S2,L5,R2,0,Yes,66,44571
T1000747,259,S4,L1,R1,0,Yes,79,54456
T1000748,8,S4,L2,R2,0,Yes,104,77328
T1000749,267,S4,L2,R1,0,Yes,58,45507
T1000750,301,S1,L3,R2,0,Yes,62,46476
T1000751,186,S2,L5,R2,0,Yes,35,29049
T1000752,85,S4,L2,R1,0,Yes,109,79791
T1000753,137,S4,L1,R1,0,Yes,85,59178
T1000754,64,S3,L1,R2,0,Yes,72,52971
T1000755,121,S1,L1,R4,0,Yes,54,46134
T1000756,361,S1,L3,R1,0,Yes,53,40266
T1000757,187,S1,L1,R1,0,Yes,55,44409
T1000758,268,S1,L2,R1,0,Yes,66,57672
T1000759,295,S1,L1,R1,0,Yes,46,41862
T1000760,3,S4,L2,R1,0,Yes,106,69603
T1000761,201,S4,L1,R1,0,Yes,91,57588
T1000762,136,S2,L5,R4,0,Yes,33,28266
T1000763,72,S1,L2,R3,0,Yes,65,57753
T1000764,28,S3,L2,R3,0,Yes,65,56055
T1000765,196,S1,L1,R3,0,Yes,54,50553
T1000766,331,S1,L1,R4,0,Yes,47,40866
T1000767,89,S1,L4,R1,0,Yes,50,36219
T1000768,294,S4,L2,R2,0,Yes,101,73236
T1000769,197,S2,L5,R1,0,Yes,43,31581
T1000770,195,S4,L1,R1,0,Yes,104,69063
T1000771,219,S4,L2,R1,0,Yes,130,81369
T1000772,332,S2,L5,R1,0,Yes,38,28851
T1000773,226,S2,L5,R4,0,Yes,36,28902
T1000774,35,S1,L1,R2,0,Yes,63,47571
T1000775,220,S2,L4,R3,0,Yes,46,38454
T1000776,52,S1,L1,R3,0,Yes,56,45384
T1000777,44,S1,L3,R2,0,Yes,65,50142
T1000778,70,S1,L1,R3,0,Yes,67,51060
T1000779,130,S1,L1,R3,0,Yes,55,43809
T1000780,243,S4,L2,R2,0,Yes,81,71556
T1000781,298,S4,L1,R1,0,Yes,128,80487
T1000782,49,S4,L1,R2,0,Yes,98,66849
T1000783,87,S4,L2,R3,0,Yes,93,86136
T1000784,88,S2,L5,R2,0,Yes,39,30963
T1000785,223,S2,L5,R2,0,Yes,37,28071
T1000786,198,S4,L2,R3,0,Yes,105,80358
T1000787,337,S4,L2,R1,0,Yes,189,142662
T1000788,194,S1,L1,R2,0,Yes,61,46902
T1000789,260,S1,L1,R4,0,Yes,50,41064
T1000790,129,S3,L1,R1,0,Yes,59,40851
T1000791,336,S4,L2,R1,0,Yes,107,74484
T1000792,191,S3,L1,R1,0,Yes,71,47451
T1000793,360,S2,L1,R1,0,Yes,39,33873
T1000794,252,S3,L2,R1,0,Yes,66,52896
T1000795,63,S1,L1,R2,0,Yes,75,60210
T1000796,293,S2,L4,R2,0,Yes,34,30105
T1000797,128,S1,L2,R2,0,Yes,59,51582
T1000798,278,S4,L1,R4,0,Yes,96,68130
T1000799,192,S1,L1,R3,0,Yes,62,55095
T1000800,297,S2,L3,R4,0,Yes,41,33939
T1000801,127,S4,L2,R2,0,Yes,94,71034
T1000802,193,S2,L3,R4,0,Yes,35,29556
T1000803,224,S1,L2,R2,0,Yes,57,50055
T1000804,338,S4,L2,R1,0,Yes,87,67113
T1000805,238,S1,L1,R2,0,Yes,44,39207
T1000806,126,S4,L2,R2,0,Yes,128,102639
T1000807,15,S4,L2,R1,0,Yes,119,87516
T1000808,190,S3,L3,R1,0,Yes,79,51300
T1000809,339,S4,L2,R1,0,Yes,108,73479
T1000810,221,S1,L1,R2,0,Yes,73,59244
T1000811,123,S4,L2,R3,0,Yes,73,63597
T1000812,134,S1,L4,R1,0,Yes,47,33996
T1000813,25,S1,L3,R1,0,Yes,65,48786
T1000814,7,S3,L1,R3,0,Yes,73,55458
T1000815,364,S2,L3,R2,0,Yes,50,41034
T1000816,45,S3,L1,R1,0,Yes,71,51780
T1000817,20,S1,L1,R1,0,Yes,47,45030
T1000818,189,S2,L3,R3,0,Yes,40,34872
T1000819,225,S1,L1,R1,0,Yes,58,47283
T1000820,200,S2,L1,R2,0,Yes,41,44508
T1000821,334,S3,L2,R2,0,Yes,75,65766
T1000822,340,S4,L2,R3,0,Yes,77,58746
T1000823,131,S4,L2,R1,0,Yes,128,83985
T1000824,222,S4,L2,R2,0,Yes,103,70788
T1000825,86,S1,L1,R4,0,Yes,52,43101
T1000826,133,S1,L1,R4,0,Yes,62,47793
T1000827,299,S1,L1,R3,0,Yes,54,48534
T1000828,56,S2,L5,R3,0,Yes,48,35226
T1000829,296,S1,L1,R1,0,Yes,60,46458
T1000830,34,S1,L3,R1,0,Yes,58,39603
T1000831,335,S1,L1,R3,0,Yes,54,41907
T1000832,132,S1,L1,R3,0,Yes,72,59478
T1000833,199,S1,L1,R4,0,Yes,50,43392
T1000834,279,S2,L3,R2,0,Yes,45,36885
T1000835,125,S4,L2,R1,0,Yes,88,65541
T1000836,253,S4,L2,R1,0,Yes,85,60546
T1000837,266,S1,L1,R4,0,Yes,55,44340
T1000838,59,S1,L3,R1,0,Yes,46,33507
T1000839,124,S3,L2,R3,0,Yes,77,67482
T1000840,218,S1,L3,R2,0,Yes,55,42297
T1000841,302,S1,L4,R2,0,Yes,50,35625
T1000842,308,S4,L2,R3,0,Yes,70,55554
T1000843,39,S4,L1,R1,0,Yes,93,60228
T1000844,159,S2,L1,R3,0,Yes,45,39417
T1000845,174,S1,L1,R4,0,Yes,53,43896
T1000846,240,S3,L2,R3,0,Yes,67,53241
T1000847,76,S2,L3,R3,0,Yes,46,41565
T1000848,263,S1,L5,R1,0,Yes,46,31119
T1000849,80,S1,L1,R1,0,Yes,53,41304
T1000850,160,S4,L2,R1,0,Yes,138,90123
T1000851,245,S4,L1,R2,0,Yes,84,63369
T1000852,173,S4,L2,R1,0,Yes,111,82938
T1000853,5,S1,L1,R3,0,Yes,66,52200
T1000854,211,S4,L2,R1,0,Yes,82,58014
T1000855,309,S1,L5,R1,0,Yes,76,45855
T1000856,289,S2,L5,R2,0,Yes,33,25134
T1000857,161,S1,L1,R3,0,Yes,47,45378
T1000858,317,S3,L1,R1,0,Yes,61,40950
T1000859,206,S1,L1,R1,0,Yes,55,45660
T1000860,53,S3,L1,R2,0,Yes,67,53046
T1000861,318,S1,L3,R2,0,Yes,60,44376
T1000862,57,S4,L1,R1,0,Yes,74,47331
T1000863,81,S3,L2,R1,0,Yes,68,60717
T1000864,156,S1,L1,R3,0,Yes,69,58914
T1000865,213,S1,L1,R2,0,Yes,64,49029
T1000866,307,S1,L5,R2,0,Yes,39,26211
T1000867,320,S2,L3,R2,0,Yes,44,36174
T1000868,176,S4,L2,R3,0,Yes,93,78765
T1000869,66,S3,L3,R3,0,Yes,63,43329
T1000870,157,S4,L2,R1,0,Yes,107,71304
T1000871,175,S4,L2,R1,0,Yes,180,121296
T1000872,319,S3,L1,R2,0,Yes,68,55023
T1000873,58,S1,L1,R1,0,Yes,52,42012
T1000874,285,S1,L3,R3,0,Yes,41,33252
T1000875,18,S4,L1,R1,0,Yes,99,65955
T1000876,362,S1,L3,R3,0,Yes,54,40170
T1000877,158,S4,L2,R2,0,Yes,119,77331
T1000878,212,S4,L2,R3,0,Yes,103,75792
T1000879,172,S1,L1,R1,0,Yes,70,52647
T1000880,155,S3,L1,R2,0,Yes,66,54171
T1000881,286,S4,L2,R4,0,Yes,81,59577
T1000882,162,S4,L1,R2,0,Yes,90,62565
T1000883,359,S2,L3,R2,0,Yes,45,41592
T1000884,208,S3,L1,R1,0,Yes,89,69270
T1000885,14,S3,L2,R4,0,Yes,66,63147
T1000886,78,S1,L1,R4,0,Yes,49,40422
T1000887,167,S1,L1,R2,0,Yes,56,43830
T1000888,313,S1,L3,R1,0,Yes,51,37638
T1000889,17,S1,L1,R2,0,Yes,71,51660
T1000890,311,S4,L2,R2,0,Yes,104,73725
T1000891,246,S3,L1,R3,0,Yes,84,64419
T1000892,168,S2,L3,R3,0,Yes,40,33798
T1000893,77,S2,L5,R3,0,Yes,36,29955
T1000894,47,S4,L2,R2,0,Yes,85,58560
T1000895,264,S3,L1,R3,0,Yes,66,52872
T1000896,288,S3,L2,R3,0,Yes,70,58302
T1000897,169,S1,L2,R4,0,Yes,68,60357
T1000898,312,S4,L2,R1,0,Yes,169,113463
T1000899,207,S1,L1,R3,0,Yes,52,45996
T1000900,314,S1,L1,R2,0,Yes,60,47640
T1000901,166,S1,L1,R2,0,Yes,51,43161
T1000902,363,S1,L1,R2,0,Yes,74,57270
T1000903,241,S1,L1,R4,0,Yes,65,61092
T1000904,68,S1,L2,R4,0,Yes,64,56805
T1000905,67,S2,L5,R1,0,Yes,32,22749
T1000906,79,S2,L5,R4,0,Yes,35,27705
T1000907,316,S4,L2,R1,0,Yes,86,68829
T1000908,310,S2,L5,R1,0,Yes,32,21501
T1000909,163,S1,L2,R3,0,Yes,59,51657
T1000910,171,S4,L2,R3,0,Yes,75,59529
T1000911,164,S1,L1,R3,0,Yes,51,43947
T1000912,209,S1,L1,R1,0,Yes,46,38253
T1000913,247,S1,L1,R3,0,Yes,56,47268
T1000914,41,S1,L1,R2,0,Yes,65,52068
T1000915,315,S4,L2,R1,0,Yes,119,79368
T1000916,170,S1,L1,R2,0,Yes,59,55353
T1000917,165,S1,L1,R2,0,Yes,70,53223
T1000918,40,S1,L1,R4,0,Yes,60,54870
T1000919,287,S1,L4,R1,0,Yes,61,38499
T1000920,210,S1,L5,R1,0,Yes,46,30669
T1000921,290,S1,L1,R3,0,Yes,60,47040
T1000922,38,S1,L3,R2,0,Yes,53,45468
T1000923,42,S1,L4,R3,0,Yes,48,36879
T1000924,250,S2,L3,R4,0,Yes,40,34908
T1000925,84,S1,L1,R3,0,Yes,65,50136
T1000926,202,S4,L2,R2,0,Yes,69,53193
T1000927,43,S1,L1,R2,0,Yes,50,39504
T1000928,144,S1,L3,R3,0,Yes,65,46866
T1000929,16,S1,L3,R1,0,Yes,66,44787
T1000930,145,S1,L3,R1,0,Yes,54,37110
T1000931,183,S1,L3,R1,0,Yes,63,44256
T1000932,327,S4,L1,R3,0,Yes,92,61764
T1000933,217,S4,L1,R1,0,Yes,66,46359
T1000934,69,S1,L1,R4,0,Yes,56,44928
T1000935,65,S1,L2,R2,0,Yes,89,83652
T1000936,182,S3,L1,R1,0,Yes,50,34134
T1000937,203,S2,L4,R2,0,Yes,48,36921
T1000938,146,S4,L2,R1,0,Yes,150,101139
T1000939,249,S1,L3,R2,0,Yes,54,37467
T1000940,304,S1,L1,R4,0,Yes,52,41874
T1000941,328,S1,L3,R1,0,Yes,46,36024
T1000942,9,S1,L1,R1,0,Yes,56,47349
T1000943,143,S3,L2,R3,0,Yes,64,62841
T1000944,261,S4,L2,R1,0,Yes,66,53364
T1000945,184,S1,L2,R2,0,Yes,56,50055
T1000946,13,S3,L3,R1,0,Yes,59,38505
T1000947,140,S4,L1,R1,0,Yes,77,59019
T1000948,4,S1,L1,R2,0,Yes,57,40998
T1000949,73,S3,L2,R4,0,Yes,65,59517
T1000950,24,S1,L1,R2,0,Yes,49,37104
T1000951,11,S4,L2,R1,0,Yes,102,75423
T1000952,141,S1,L1,R2,0,Yes,54,46194
T1000953,48,S1,L1,R2,0,Yes,60,54021
T1000954,292,S1,L1,R1,0,Yes,48,41133
T1000955,281,S1,L4,R1,0,Yes,67,45108
T1000956,329,S4,L2,R3,0,Yes,86,71532
T1000957,303,S4,L2,R1,0,Yes,119,76878
T1000958,142,S2,L1,R3,0,Yes,43,38058
T1000959,46,S2,L1,R2,0,Yes,48,44676
T1000960,36,S1,L3,R4,0,Yes,67,51042
T1000961,282,S1,L2,R2,0,Yes,61,55407
T1000962,326,S3,L1,R1,0,Yes,71,56553
T1000963,181,S3,L1,R3,0,Yes,74,52395
T1000964,74,S3,L1,R2,0,Yes,77,57936
T1000965,204,S4,L1,R3,0,Yes,79,55977
T1000966,151,S1,L3,R2,0,Yes,52,41670
T1000967,82,S4,L2,R1,0,Yes,97,64641
T1000968,178,S3,L2,R3,0,Yes,76,63288
T1000969,152,S2,L1,R1,0,Yes,46,44478
T1000970,214,S1,L1,R4,0,Yes,45,38502
T1000971,153,S4,L2,R1,0,Yes,137,100509
T1000972,27,S1,L3,R3,0,Yes,42,35082
T1000973,322,S2,L3,R4,0,Yes,40,34440
T1000974,306,S1,L3,R2,0,Yes,45,35505
T1000975,205,S1,L1,R2,0,Yes,62,46560
T1000976,177,S2,L1,R4,0,Yes,52,47190
T1000977,154,S1,L3,R2,0,Yes,56,36879
T1000978,284,S4,L2,R3,0,Yes,62,50055
T1000979,248,S1,L1,R2,0,Yes,44,37326
T1000980,321,S3,L1,R2,0,Yes,71,54477
T1000981,75,S3,L2,R3,0,Yes,72,63285
T1000982,244,S2,L5,R4,0,Yes,45,32784
T1000983,330,S4,L2,R1,0,Yes,73,55173
T1000984,323,S1,L4,R1,0,Yes,48,34842
T1000985,215,S3,L2,R1,0,Yes,73,63618
T1000986,147,S4,L2,R4,0,Yes,117,86796
T1000987,83,S2,L5,R1,0,Yes,28,24168
T1000988,180,S1,L3,R2,0,Yes,44,34695
T1000989,148,S1,L1,R2,0,Yes,43,37293
T1000990,216,S2,L5,R1,0,Yes,36,25404
T1000991,291,S1,L3,R1,0,Yes,55,37851
T1000992,325,S3,L1,R2,0,Yes,64,53592
T1000993,6,S4,L1,R1,0,Yes,86,57786
T1000994,265,S2,L4,R2,0,Yes,45,35112
T1000995,37,S1,L3,R3,0,Yes,38,33930
T1000996,149,S2,L3,R2,0,Yes,44,37944
T1000997,305,S4,L1,R1,0,Yes,90,60003
T1000998,262,S1,L1,R1,0,Yes,57,51114
T1000999,283,S4,L1,R1,0,Yes,86,57231
T1001000,324,S1,L2,R3,0,Yes,69,65871
T1001001,179,S1,L1,R2,0,Yes,69,54936
T1001002,150,S4,L2,R1,0,Yes,111,79758
T1001003,239,S3,L1,R3,0,Yes,76,61098
T1001004,342,S4,L1,R1,0,Yes,91,59184
